specObjID,objID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
2058228376501512192,1237662267532706002,0.08256319,1.657066E-05,18.18313,16.32806,15.38979,14.96667,14.60687,0.03182712,0.004042671,0.003051768,0.003027963,0.006333332
2169770529534273536,1237664835926098002,0.0251486,5.946261E-06,16.20721,14.29599,13.43712,13.02341,12.71317,0.008978027,0.001953284,0.001768648,0.001748511,0.002435645
2237243717289273344,1237665330928550002,0.1334072,1.844215E-05,19.28995,17.28995,16.15392,15.67166,15.29354,0.05754489,0.006000875,0.003839822,0.003969991,0.007814263
3144723723618117632,1237665565538976002,0.09837175,1.240374E-05,19.78372,18.43267,17.74029,17.35438,17.0898,0.04785432,0.00766469,0.006204711,0.006234423,0.01418019
457219297501014016,1237678617433342002,0.1421007,2.565937E-05,19.44813,17.40593,16.52254,16.02588,15.92679,0.1068977,0.009140065,0.006348341,0.006194936,0.01825497
458344646712518656,1237678617434194002,0.08166508,7.609042E-06,18.67112,17.54797,17.04997,16.70018,16.55237,0.05496408,0.01047461,0.009329947,0.01042114,0.03037384
494320118373836800,1237651251481805002,0.0810014,7.612855E-06,19.63133,18.62175,18.16489,17.84771,17.69359,0.04860646,0.01075103,0.01060383,0.01146082,0.03872245
507806453642323968,1237651249878139002,0.1262926,3.147153E-05,20.19314,18.25453,17.18254,16.71927,16.33646,0.08479463,0.009498813,0.006041005,0.005819027,0.01264407
507814150223718400,1237651249878008002,0.04901946,1.121871E-05,18.62576,16.86137,15.9086,15.35936,14.91185,0.03505279,0.005104676,0.003761798,0.003483032,0.006571803
509042304762275840,1237651250953126002,0.07171115,1.291363E-05,18.61795,17.10975,16.35421,15.90671,15.60459,0.03602047,0.005929816,0.004792819,0.004672493,0.01172581
639609316315260928,1237654601559114002,0.1455532,2.733054E-05,20.79831,18.77216,17.59324,17.12375,16.76599,0.09765365,0.0101792,0.006252799,0.005900416,0.0140564
640739889314293760,1237654602634232002,0.201278,2.876592E-05,21.06749,18.97473,17.59436,17.05222,16.6922,0.189835,0.01485072,0.007435161,0.006933868,0.01576531
640746211506153472,1237654601560228002,0.08779095,1.680798E-05,20.18677,18.26609,17.25342,16.77632,16.39227,0.06832005,0.007907215,0.005493085,0.005193028,0.01178465
644124186524018688,1237654601563046002,0.1039046,2.7167E-05,20.32343,18.57589,17.6002,17.16609,16.96878,0.08887661,0.01091151,0.007332413,0.006973045,0.02009847
745404048466798592,1237670955177083002,0.1103224,2.297787E-05,19.24495,17.39589,16.42481,15.98476,15.64413,0.06807747,0.007491111,0.00503316,0.004942245,0.01113662
808455818629376000,1237652599032906002,0.06432083,1.073885E-05,17.53662,16.0714,15.35476,14.95026,14.6786,0.02054976,0.003748686,0.00307012,0.003077977,0.006285017
867001240670726144,1237651065735152002,0.2074408,3.369213E-05,22.57468,18.80623,17.79834,17.33223,17.0282,1.194933,0.01834239,0.01171931,0.01060626,0.02875061
1103460839450503168,1237655472901522002,0.09303364,2.067269E-05,18.85795,17.09106,16.23506,15.80469,15.48472,0.03554288,0.004992377,0.003816601,0.003710181,0.007874168
1462576739321407488,1237660669809001002,0.3426043,6.144764E-05,22.78121,20.65278,18.80685,18.17859,17.73006,0.768642,0.05384848,0.01919302,0.01661094,0.042301
1467110027071350784,1237660669812343002,0.07563243,8.132594E-06,19.58568,18.29447,17.77888,17.46648,17.34071,0.06102251,0.0103418,0.01083453,0.013744,0.04424377
1861259939859687424,1237662339473998002,0.09125418,1.489377E-05,18.17387,16.93621,16.32149,15.95413,15.73842,0.03248211,0.006288393,0.004590749,0.005635676,0.01241918
1955730795515635712,1237663530255647002,0.2007015,3.82008E-05,21.24575,18.97513,17.65177,17.11382,16.73848,0.2163571,0.01481391,0.00855404,0.008071957,0.0202324
2258609697269508096,1237665126937002002,0.02440695,6.652204E-06,16.66347,16.18773,16.30354,16.52646,16.60083,0.008604764,0.003526358,0.00444272,0.006647271,0.02340025
2827167716559841280,1237667733968847002,0.1729686,3.674361E-05,20.43291,18.43244,17.23217,16.75548,16.40852,0.1071281,0.01128831,0.006389491,0.006099522,0.01345363
304055129282209792,1237648720681763002,0.04580676,7.539045E-06,19.07941,17.90385,17.39947,17.08961,16.86317,0.03850347,0.008096359,0.007473305,0.008191748,0.02327467
329960169297438720,1237648720163111002,0.02267708,1.025617E-05,16.98953,15.86427,15.43498,15.21928,15.05904,0.01396822,0.003599973,0.003493382,0.004125996,0.0110731
334418968355825664,1237648720166519002,0.07414491,1.466404E-05,18.87159,17.09954,16.27324,15.86999,15.55939,0.02708869,0.004554003,0.003593302,0.003582626,0.006978069
335569057451370496,1237651503806415002,0.0870026,4.886705E-06,17.60231,16.54015,16.00042,15.58565,15.38542,0.01319682,0.003692137,0.003355267,0.003290053,0.006686457
340044340174809088,1237674602142368002,0.08288368,1.200203E-05,19.76957,18.38762,17.88326,17.54058,17.3353,0.07626788,0.01035963,0.009759817,0.01069704,0.0304579
351317358033266688,1237648720178512002,0.1169932,3.278042E-05,21.21719,18.94791,17.90566,17.4819,17.13527,0.1359496,0.01184299,0.007646431,0.007714932,0.01817953
424504982797051904,1237663478724756002,0.08748011,1.349973E-05,19.27032,18.04585,17.53486,17.21241,17.12824,0.06648769,0.01427088,0.01178528,0.013431,0.05854629
547260504293271552,1237651538167333002,0.1255245,2.290592E-05,19.9368,18.24871,17.35803,16.95105,16.62852,0.07045023,0.008645949,0.00653539,0.006265481,0.01554026
984075040712583168,1237658206113956002,0.05072177,9.366332E-06,17.43468,16.38803,15.92396,15.61828,15.4322,0.01373207,0.00343056,0.003233064,0.003472299,0.007825405
1004353059456837632,1237674290757108002,0.09040169,1.286991E-05,19.85223,18.05062,17.30474,16.89811,16.61533,0.08512614,0.008422518,0.006587313,0.0067598,0.01560441
1004373950177765376,1237674290220106002,0.1076292,7.472753E-06,19.64314,18.34821,17.65288,17.22718,16.97074,0.04050653,0.007748208,0.006092608,0.006211078,0.01279717
1007734335995930624,1237657608036942002,0.1801442,3.469225E-05,20.77397,18.90265,17.63277,17.16421,16.81626,0.1525242,0.01395012,0.007595851,0.006809296,0.01671499
1376998997348083712,1237660612900946002,0.0697396,1.081264E-05,19.69251,18.17227,17.45583,16.98256,16.68405,0.07752034,0.01073775,0.009360833,0.009252984,0.0235404
1451343849661163520,1237661210435322002,0.2272031,4.014769E-05,20.96879,19.13577,17.86919,17.27446,17.02809,0.1328961,0.01364787,0.007723836,0.006960229,0.01726616
1481688447381956608,1237661416596046002,0.01574884,1.325423E-05,17.55748,16.04511,15.29373,14.90848,14.60363,0.01971509,0.003531861,0.003024879,0.003026334,0.005579805
1494152785921337344,1237661416603517002,0.07005463,1.658612E-05,18.24434,16.47916,15.58028,15.09843,14.70232,0.02765607,0.004067942,0.003220527,0.00314762,0.005542891
1553763913416337408,1237662195073614002,0.04461084,1.454796E-05,18.53031,16.80604,15.99,15.60273,15.28225,0.02465607,0.003876376,0.003292866,0.003278172,0.006582253
1607812605060081664,1237661381702779002,0.1233279,2.430798E-05,19.84584,17.60157,16.52915,16.06063,15.66305,0.05255612,0.006138741,0.004062606,0.003848891,0.006720783
1918609910635980800,1237664290476065002,0.09179436,4.684387E-06,19.32385,18.81732,18.83141,18.41448,18.77126,0.0290834,0.009567753,0.01231892,0.01220984,0.05630581
1928692168273192960,1237662198281536002,0.4843173,0.0001394738,27.2149,21.20119,19.42981,18.57235,18.0897,0.4427328,0.1012285,0.03180023,0.02313024,0.05162072
1935493198268884992,1237662198283633002,0.04552532,1.474449E-05,17.84974,15.94402,15.09873,14.68899,14.33682,0.03098213,0.003804766,0.00305323,0.003061513,0.006005281
2032275785141741568,1237662244984783002,0.08160014,7.301537E-06,19.55821,18.03634,17.28868,16.81445,16.52613,0.05983856,0.01009594,0.007116385,0.006880464,0.01593091
2055952387348129792,1237662266457719002,0.02076193,6.041823E-06,17.83244,16.56441,16.05632,15.87268,15.77023,0.02725023,0.007026858,0.005970602,0.007057159,0.02347181
2060461777212172288,1237655743481250002,0.08279641,1.52324E-05,19.24066,18.04715,17.42563,17.07602,16.8322,0.04835736,0.00839363,0.007261273,0.007710356,0.02348281
2067203432875321344,1237655743486231002,0.3955374,0.0001159073,22.32802,20.13471,18.26929,17.56476,17.19676,0.7772651,0.04887665,0.01555035,0.01280177,0.03578734
2230581771269859328,1237665329844388002,0.3982356,0.0001119312,26.88861,20.62477,18.76467,18.0802,17.67541,0.4777449,0.04819725,0.01617259,0.01352895,0.0349805
2399294964577101824,1237665440450937002,0.03791927,7.819481E-06,19.05799,17.8719,17.38513,17.08394,16.88243,0.0381534,0.007266525,0.006459387,0.007466157,0.02049249
2498542656485877760,1237667442967249002,0.1056302,3.111911E-05,20.48808,18.75969,17.86239,17.45034,17.11413,0.08060601,0.009819647,0.007126148,0.007255198,0.01727028
2507422587336812544,1237667442969936002,0.1659979,3.254317E-05,20.92646,18.60472,17.47241,17.03794,16.65117,0.1571546,0.0110248,0.006768121,0.006814371,0.01652369
2568231900715968512,1237667430627476002,0.06219114,1.401313E-05,19.30063,18.04842,17.54677,17.2289,17.02975,0.0613588,0.01055836,0.01003871,0.01341261,0.04461476
2581830385969162240,1237667211586634002,0.3247929,8.124138E-05,22.34557,20.66014,18.886,18.25429,17.95095,0.3508127,0.03608882,0.01443492,0.01317036,0.04099943
2803659063429195776,1237668294446416002,0.1671001,2.100914E-05,19.30436,17.62699,16.67902,16.24029,15.91994,0.04731426,0.006803833,0.004736656,0.004922644,0.01006423
3121113639885498368,1237667783382991002,0.02859453,1.133619E-05,16.99707,15.71628,15.16135,14.86964,14.6636,0.01599389,0.003254464,0.002943157,0.003246356,0.006955723
3130142280086743040,1237667783389610002,0.07390109,8.449355E-06,19.7541,18.33346,17.57192,17.10003,16.83112,0.05916394,0.009040491,0.007173717,0.007409906,0.01721971
3130166469342554112,1237667783389938002,0.1658461,8.406517E-06,19.6256,19.09011,18.79048,18.52779,18.65162,0.0312163,0.009959606,0.01007075,0.01160515,0.03786749
3140146461476415488,1237665564999287002,0.1138945,1.55098E-05,19.37533,18.17217,17.52865,17.17969,16.96237,0.05865155,0.01236465,0.009898749,0.01057476,0.02666843
312029612223784960,1237648722298405002,0.1845716,3.945266E-05,20.4613,18.62715,17.43979,16.89811,16.54064,0.08481224,0.01059093,0.006537543,0.006425008,0.01382546
332300759641122816,1237648722312954002,0.07313424,1.550181E-05,19.6892,18.20602,17.45729,17.01998,16.6974,0.05370107,0.008520389,0.006764362,0.006951292,0.01581637
352545512253057024,1237651818952262002,0.08812369,1.37258E-05,20.07188,18.60296,17.76972,17.29023,16.96535,0.07542183,0.01132517,0.008452649,0.009121129,0.02254524
373841689736931328,1237650370483192002,0.1104273,3.069967E-05,19.71723,18.05268,17.15443,16.69901,16.3819,0.059849,0.008453303,0.006227984,0.00630362,0.01646048
374981882388965376,1237650760244986002,0.1105454,3.149587E-05,19.22986,17.5516,16.60839,16.15667,15.77982,0.06011054,0.007643524,0.005492522,0.005504664,0.01236604
374992327749429248,1237650760244855002,0.1804884,3.447941E-05,20.70804,18.65115,17.4195,16.94735,16.57414,0.1268334,0.01119213,0.00656244,0.006394707,0.01444474
662166893364275200,1237651823249654002,0.1321724,3.219699E-05,20.50204,18.59112,17.55566,17.1271,16.76934,0.1062992,0.01089294,0.00706612,0.007445544,0.01682299
676691171635914752,1237654398620795002,0.06801614,2.009644E-05,19.75352,17.87254,16.9964,16.58043,16.25632,0.04421216,0.006119055,0.004588993,0.0046635,0.009384141
676732678199863296,1237654608532603002,0.06218253,1.654524E-05,19.63966,17.7218,16.87459,16.47543,16.17921,0.03965296,0.005871515,0.004408876,0.004436026,0.009042147
728482296448968704,1237652899135226002,0.2041765,4.278518E-05,20.72256,18.86789,17.55412,17.01599,16.64248,0.2089999,0.01887229,0.009154096,0.008754021,0.02214402
747713847971833856,1237652901296210002,0.175477,3.74972E-05,20.03765,18.11298,16.88144,16.37435,16.00272,0.1045428,0.009922598,0.005675429,0.005947617,0.01329171
914353634240653312,1237655465929671002,0.1494699,4.450484E-05,20.35698,18.46508,17.50792,17.12115,16.79695,0.1307227,0.01107364,0.007448367,0.008133077,0.02159873
974013409555146752,1237657630585717002,0.1668853,3.859462E-05,21.30117,18.9913,17.77394,17.29315,16.92633,0.1546915,0.01125113,0.006716569,0.006443467,0.01336719
974049418560956416,1237657630049436002,0.4876688,0.0001347444,23.80618,21.16432,19.43261,18.52652,18.17146,1.087695,0.05805562,0.01947433,0.01408515,0.03115271
983068718332405760,1237657857139999002,0.1359701,3.6838E-05,20.43421,18.50118,17.39539,16.90429,16.53325,0.1005337,0.01006509,0.0062942,0.006029736,0.01511748
989782880903260160,1237657630062412002,0.3816359,9.963005E-05,25.71268,20.60645,18.75005,18.09427,17.65569,1.095516,0.04049062,0.0138998,0.01230527,0.02505999
1134921720042383360,1237657630595023002,0.1343935,2.890998E-05,19.80085,17.65194,16.53225,16.07731,15.7401,0.09776909,0.007521921,0.004835702,0.004906647,0.01109225
1348944681408423936,1237657630049829002,0.1384166,2.516544E-05,20.04393,17.90747,16.8027,16.35879,16.00166,0.07535461,0.007311096,0.004712727,0.004693049,0.008770024
1526729670412756992,1237661849848185002,0.1313004,3.375841E-05,20.45324,18.58245,17.56182,17.15334,16.80613,0.07941999,0.009841381,0.006445652,0.006302602,0.01351867
1576423205273364480,1237662337325269002,0.2914591,6.026062E-05,24.81388,19.48884,17.94384,17.36539,16.93243,2.863785,0.02812594,0.01196007,0.01216879,0.0278859
1578662075792648192,1237661465449464002,0.232746,4.394387E-05,21.54966,19.11332,17.63224,17.09649,16.73919,0.2230331,0.01471167,0.007056267,0.006792588,0.01392978
1800414333302237184,1237661068177572002,0.05353884,1.05014E-05,19.14427,17.71863,17.01711,16.61315,16.36712,0.03494512,0.006576865,0.005372821,0.005591061,0.01392052
1878082740948068352,1237661957220860002,0.04817904,1.492376E-05,18.96566,16.95145,16.13376,15.73776,15.44986,0.0370869,0.004651104,0.003694138,0.003776375,0.007743452
2036880538446358528,1237662264315282002,0.3955227,8.296454E-05,24.42974,20.77618,18.88493,18.23607,17.81829,1.927131,0.05429841,0.01665912,0.01506076,0.03436178
2178651286059116544,1237664835393487002,0.04077172,4.918677E-06,17.34089,16.35203,16.04214,15.80977,15.67771,0.01319454,0.003638143,0.003636235,0.00387121,0.008370977
2236066685226346496,1237662225141924002,0.06572302,1.905228E-05,19.77901,17.86086,16.9808,16.55566,16.2477,0.04884955,0.00572676,0.004523557,0.004303064,0.008991539
2577216010176194560,1237667430094537002,0.2159327,4.253634E-05,20.46786,18.47697,17.24671,16.74562,16.40192,0.1692896,0.01461656,0.00847875,0.00904478,0.02494229
684566969483028480,1237651250970231002,0.1098636,1.102083E-05,18.98957,17.5796,16.83785,16.41911,16.17446,0.02740672,0.005423011,0.004456013,0.004326347,0.009458519
965047166957545472,1237657628967109002,0.1021133,1.957123E-05,18.64807,16.72976,15.80472,15.40412,15.0689,0.04010384,0.00478005,0.003503877,0.003329086,0.006634204
1046071282799503360,1237657773924942002,0.04788893,8.444594E-06,18.45522,17.09625,16.71579,16.42737,16.29408,0.02282866,0.004800861,0.00465553,0.005135306,0.01409894
1051607325372082176,1237664871357219002,0.1974881,4.436894E-05,20.7641,18.58215,17.25913,16.74283,16.42411,0.1341826,0.01195172,0.006354022,0.006188571,0.01274125
1446934532971325440,1237661151382733002,0.1720062,3.787345E-05,20.35737,18.1606,17.03948,16.53873,16.24165,0.1364693,0.009616278,0.006479952,0.006424714,0.01828494
1479541930168707072,1237661418204496002,0.06442283,1.053516E-05,18.57374,17.00522,16.33317,15.8875,15.60464,0.04994367,0.006673316,0.005432584,0.005538404,0.01288652
1481781905870317568,1237657611804410002,0.03267415,1.055943E-05,17.0773,15.21422,14.37866,13.98045,13.6763,0.01364996,0.002475678,0.00217409,0.002184023,0.003708586
1482976524834465792,1237661388673319002,0.08032102,2.882867E-05,19.33558,17.68617,16.81558,16.44147,16.12704,0.04559838,0.006196477,0.004640143,0.004661047,0.009433256
1577546076053858304,1237661465448612002,0.111301,1.03199E-05,19.27913,18.20627,17.72452,17.42462,17.27332,0.04425093,0.008947015,0.008418124,0.009766887,0.02672015
1578668947740321792,1237661465449333002,0.0770847,1.318799E-05,18.6765,17.4223,16.83523,16.48789,16.26636,0.03119075,0.005855748,0.005142352,0.005599995,0.01333291
1863369352733026304,1237662225162437002,0.08538035,1.14003E-05,19.80968,18.39129,17.57053,17.07464,16.72608,0.07913453,0.01064041,0.008407262,0.008052236,0.02265048
1952314612535814144,1237673703966835002,0.1249806,1.100011E-05,20.19038,18.67529,17.94703,17.54161,17.29195,0.08405064,0.01151651,0.009330163,0.0096267,0.02598705
2188924298041780224,1237665127992525002,0.2374881,3.426349E-05,21.00195,18.9538,17.53234,17.01681,16.64202,0.1784123,0.01428312,0.007627537,0.007322473,0.01835509
2423093344927246336,1237665352395129002,0.1717026,4.239457E-05,21.30141,18.88044,17.60041,17.08742,16.73661,0.1783139,0.01193238,0.006572315,0.006576655,0.0135953
2563765409505372160,1237674369682375002,0.3906907,9.599519E-05,21.87862,20.01451,18.21568,17.50326,17.08552,0.5215735,0.04705966,0.01430455,0.01134531,0.02603466
2840727180407760896,1237662637985563002,0.0341134,7.192977E-06,17.33864,16.18435,15.77714,15.54246,15.39413,0.01767146,0.003973919,0.003994124,0.004536983,0.01336616
3089540884304259072,1237668348670837002,0.1347667,1.969775E-05,19.66717,18.22853,17.44055,17.0167,16.73565,0.069414,0.009912717,0.007441518,0.007091977,0.015604
3101870536762877952,1237668297139749002,0.02636249,1.011904E-05,17.77761,16.17569,15.6786,15.42375,15.22384,0.02840281,0.006048062,0.004907644,0.005922502,0.02000834
3145920546487691264,1237665530645840002,0.05248817,2.52878E-05,20.6987,18.56261,17.66237,17.22687,16.94823,0.114118,0.01027728,0.007097793,0.007246542,0.01823952
432372532813785088,1237663275777393002,0.09226369,2.016779E-05,19.59652,17.68054,16.70875,16.27028,15.9263,0.04907601,0.006489498,0.004535469,0.004568289,0.009238896
565318609178486784,1237651754535158002,0.120373,1.062248E-05,19.84106,18.4543,17.65339,17.19325,16.89064,0.08620157,0.01405163,0.009348009,0.01003315,0.02630311
573216408196900864,1237651754541646002,0.1755947,3.830842E-05,20.65596,18.59202,17.38687,16.87129,16.48117,0.1544348,0.01301899,0.007324331,0.007432382,0.01667198
579935793213106176,1237671129127125002,0.07644549,1.684331E-05,19.69794,17.75651,16.82954,16.36548,16.06436,0.04240931,0.005995804,0.00431611,0.004271994,0.007481458
583352529471956992,1237651754548855002,0.07259458,1.075451E-05,18.65451,17.67787,17.20398,16.89261,16.74966,0.05077662,0.01100326,0.01133872,0.01355518,0.04019464
617153710966990848,1237654387342836002,0.3659074,9.02615E-05,22.11584,20.4131,18.6917,18.05894,17.69164,0.3274339,0.03834466,0.01382985,0.01205502,0.02627585
640717349325924352,1237651754531029002,0.1652438,2.876943E-05,20.878,18.50774,17.28687,16.74541,16.34884,0.1747369,0.01172627,0.006748352,0.006433031,0.01392451
875958174899791872,1237658609294115002,0.2374529,4.070799E-05,19.91253,18.53672,17.40823,16.91242,16.55496,0.09837723,0.01433146,0.008293733,0.008319704,0.01868423
875999956341647360,1237655369287336002,0.2922734,1.345991E-05,19.54631,19.01226,18.32459,18.05837,17.74904,0.03487798,0.01071428,0.008950508,0.01017469,0.02468404
1113665682366556160,1237663458316518002,0.08501969,1.286075E-05,19.94116,18.49382,17.83004,17.41509,17.04156,0.0855579,0.01649621,0.01106422,0.01283414,0.02691115
1499739404502067200,1237661387074765002,0.1486903,2.861353E-05,19.94702,18.05746,16.99137,16.53083,16.18658,0.07094163,0.007467843,0.004963345,0.004790178,0.01119995
1562817017868740608,1237662305659847002,0.09237037,2.383869E-05,19.32956,17.49685,16.61016,16.23587,15.90897,0.04228231,0.005766574,0.004336999,0.004358422,0.008629227
1773442220339259392,1237662640659694002,0.1008944,1.11625E-05,19.37977,17.95928,17.18989,16.76819,16.51383,0.05522606,0.008092502,0.006140993,0.005917192,0.01412053
1774538158604576768,1237662641195844002,0.09497455,2.70286E-05,20.14836,18.36894,17.38218,16.93558,16.56495,0.05700764,0.007688758,0.00540153,0.005152252,0.01061511
1775620078029531136,1237662640658121002,0.02494577,1.119231E-05,18.34739,16.94127,16.16008,15.73573,15.3614,0.0219013,0.004325354,0.003566318,0.00347803,0.006082386
1883671833916499968,1237661958299386002,0.1780332,2.534057E-05,20.26579,18.51204,17.50092,17.03745,16.71271,0.09488957,0.01069303,0.007210571,0.007029403,0.01797421
2010993922599315456,1237663530801103002,0.1006954,1.300447E-05,20.34422,18.59175,17.64776,17.15838,16.88408,0.09611148,0.009984143,0.007909034,0.00746772,0.02061191
2237303365795080192,1237665128009892002,0.3574525,7.856482E-05,22.48149,20.20412,18.45743,17.88223,17.45731,0.6197671,0.0355252,0.01366662,0.01205167,0.03123211
2428695637722687488,1237665102753825002,0.03304032,8.2231E-06,18.50909,17.45968,17.0468,16.78712,16.57009,0.0240887,0.004952169,0.004854758,0.005059207,0.01387756
587792902852208640,1237671266571387002,0.0845761,2.95091E-05,20.30223,18.20392,17.24843,16.80926,16.46358,0.08349603,0.008510384,0.005869539,0.006087498,0.01209789
1564030878974240768,1237662618649166002,0.09242926,2.751665E-05,19.62336,18.19491,17.56895,17.24527,17.05317,0.07588303,0.01239424,0.009117494,0.01005963,0.03049118
1578678843344971776,1237662337863713002,0.07904091,6.505304E-06,18.71295,17.92786,17.54708,17.17801,17.08556,0.0266299,0.006754419,0.006533633,0.007141771,0.01973553
1766696711050258432,1237662335188337002,0.1922671,2.891811E-05,19.75121,18.61081,17.66684,17.21528,16.91511,0.06693801,0.0135576,0.008827435,0.009331892,0.02554586
2070571768359184384,1237664673259258002,0.1040177,1.525534E-05,19.47526,18.23338,17.53582,17.14674,16.8507,0.05620542,0.01049863,0.007202071,0.007812876,0.02238327
2223780471764969472,1237665329854546002,0.1610914,2.492381E-05,20.41566,18.67095,17.68513,17.24471,16.98984,0.09746456,0.01084502,0.007278828,0.007215468,0.02007421
2235041115017340928,1237662226217173002,0.02405259,5.522119E-06,16.42261,14.79004,14.10986,13.76907,13.52916,0.008404882,0.002123845,0.001981722,0.002026951,0.003008385
2260961277713082368,1237665330386043002,0.02149848,1.395045E-05,19.28754,18.12037,17.73169,17.54708,17.4847,0.07829034,0.01171563,0.01266768,0.0158412,0.06994031
2996115110323316736,1237667448880038002,0.1082141,2.099981E-05,20.07722,18.16897,17.18484,16.77149,16.44446,0.05752751,0.00685398,0.005128851,0.005255144,0.01071362
3095247074254415872,1237668332565496002,0.1092394,1.505496E-05,18.26887,16.31744,15.33514,14.91678,14.55813,0.03020927,0.003601396,0.002901606,0.002994301,0.006356452
499986451648243712,1237651274034250002,0.08556498,2.265899E-05,19.85441,17.63323,16.63429,16.1504,15.78336,0.07670589,0.00653724,0.004589392,0.004416239,0.009128646
502250071480363008,1237651274035364002,0.03097183,1.599523E-05,19.91976,18.53821,17.81988,17.44725,17.22468,0.07881811,0.01112649,0.008920442,0.009636658,0.0263078
504500771799197696,1237651274036216002,0.2227063,2.727369E-05,20.83648,18.91503,17.62987,17.13374,16.81891,0.1439538,0.01310391,0.007098663,0.00689225,0.01606105
816396492477589504,1237652600112546002,0.1004251,2.98778E-05,20.32169,18.65252,17.69233,17.27202,16.93076,0.09495965,0.01084273,0.007135357,0.006954827,0.01889215
818590017319364608,1237678877244130002,0.06073172,5.915216E-06,18.9704,17.38227,16.56218,16.03086,15.70589,0.03685276,0.005372307,0.00431943,0.004295414,0.008749662
896263645128845312,1237655348353696002,0.2841303,5.317601E-05,21.44365,19.16038,17.66906,17.11963,16.79126,0.2876456,0.01863122,0.008511803,0.007933238,0.02163167
1450171495337715712,1237658203984888002,0.1810848,3.439167E-05,19.78255,17.77819,16.48434,16.00702,15.65216,0.08696866,0.008227816,0.004734395,0.004658886,0.009893203
1468293925260257280,1237661068171936002,0.07405887,1.201969E-05,19.17687,17.65231,16.85431,16.44514,16.17262,0.04270976,0.007290259,0.005495918,0.005655449,0.01376979
1821751731281750016,1237661971180028002,0.09138364,2.477207E-05,20.25756,18.31796,17.28475,16.8158,16.39385,0.1018829,0.009663484,0.006266668,0.005744484,0.01246003
1829661618334623744,1237661971185271002,0.1373715,2.353159E-05,19.96189,18.09094,17.02358,16.6263,16.28617,0.07593177,0.008148575,0.005454664,0.005225568,0.01147064
1898430303786002432,1237662500548379002,0.1036597,2.148321E-05,19.33499,17.38324,16.41509,15.99036,15.6346,0.05502287,0.0061688,0.004208865,0.004439771,0.009068912
2002976810731595776,1237651274031432002,0.1275684,2.348582E-05,20.03154,18.19333,17.12683,16.63383,16.30617,0.08033828,0.008712354,0.005747963,0.005556048,0.01214432
2006356987876501504,1237663546366165002,0.03084619,9.376039E-06,18.42182,16.59855,15.7399,15.23222,14.7846,0.03726713,0.004747824,0.003902097,0.00373636,0.007096746
2015426868974479360,1237661971188220002,0.1281786,6.622593E-06,19.14036,17.99211,17.48198,17.10597,16.96063,0.04242421,0.007586096,0.007174538,0.006718966,0.01911891
2496149843936831488,1237667210524623002,0.1380167,8.260837E-06,19.07093,17.88716,17.22508,16.74736,16.53885,0.02554616,0.005928715,0.005281867,0.005354257,0.01223568
2564943536315197440,1237667211043996002,0.1167138,2.214638E-05,20.44924,18.64977,17.65714,17.24941,16.90405,0.0667875,0.008716137,0.006313127,0.006449323,0.01475859
657551968251701248,1237654879126946002,0.4134305,0.0001270822,21.69209,20.5565,18.82174,18.1661,17.67926,0.3887733,0.06347001,0.02057677,0.01677009,0.03802314
1145186485704615936,1237658803110478002,0.09839163,3.927476E-05,20.20111,18.10235,17.1273,16.69673,16.37456,0.1006595,0.008211977,0.00567874,0.005746281,0.01276582
1343237940897146880,1237658298988495002,0.0873342,9.195747E-06,19.74074,18.36809,17.65807,17.28834,17.01063,0.04965582,0.008397011,0.006837976,0.006718701,0.01606142
1651720779244529664,1237661433243042002,0.2880389,6.710715E-05,22.02238,19.31408,17.79549,17.22934,16.89436,0.4397192,0.02199518,0.01006056,0.009582068,0.02434158
1882656434894694400,1237661959372538002,0.06679166,2.88392E-05,20.30571,18.49961,17.71872,17.35025,17.10035,0.08021741,0.009739629,0.007408994,0.008092934,0.01885382
1920930159477680128,1237668348135670002,0.1555988,1.244186E-05,19.18377,17.88787,17.05441,16.64197,16.34105,0.05757397,0.01076499,0.007351408,0.006767646,0.01532827
1968104425453021184,1237661069252559002,0.07619392,9.598025E-06,19.49829,18.21925,17.53899,17.17349,16.91598,0.03923955,0.007480947,0.006478532,0.006810687,0.01870552
2277828891936581632,1237664852027900002,0.1812174,2.790228E-05,19.76134,18.3304,17.33478,16.89215,16.53388,0.06224843,0.01026112,0.006775684,0.0065568,0.01475145
2286821797489829888,1237664817680679002,0.3189366,5.98185E-05,22.83921,19.93547,18.23456,17.6478,17.203,0.8707913,0.03334614,0.01229105,0.0111454,0.02511422
2290175576423557120,1237664818207654002,0.1017449,1.950683E-05,18.631,16.63404,15.64841,15.2202,14.8932,0.03482142,0.004178377,0.003105211,0.003024408,0.005424836
2411732646636840960,1237665351319159002,0.2571188,5.616875E-05,23.13143,19.47512,17.99446,17.42932,17.0692,1.01242,0.02108391,0.009315136,0.008437729,0.02168805
2848575482813769728,1237665566083908002,0.1961162,3.102629E-05,20.45433,18.4328,17.15918,16.65921,16.31992,0.1112193,0.00966612,0.005487282,0.005067393,0.01124715
3123367638806325248,1237667910069584002,0.1293407,1.355118E-05,19.5401,18.20676,17.5062,17.08444,16.79052,0.06200799,0.009195899,0.00722128,0.006823125,0.0165573
